Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Name
2015-03-10,5.0544,5.0977,4.9677,4.9677,13560600,0.0,0,ABEV
2015-03-11,4.907,5.0457,4.907,5.037,10795700,0.0,0,ABEV
2015-03-12,5.0631,5.0977,4.907,4.959,12591300,0.0,0,ABEV
2015-03-13,4.8203,4.881,4.777,4.829,9554600,0.0,0,ABEV
2015-03-16,4.9243,4.9504,4.8376,4.8376,8035200,0.0,0,ABEV
2015-03-17,4.8116,4.9157,4.803,4.8897,10776200,0.0,0,ABEV
2015-03-18,4.881,5.0544,4.8376,4.985,12440500,0.0,0,ABEV
2015-03-19,4.933,4.959,4.8463,4.8723,10303300,0.0,0,ABEV
2015-03-20,4.985,5.0977,4.959,5.0457,11324400,0.0,0,ABEV
2015-03-23,5.0544,5.2104,5.0457,5.1844,18070300,0.0,0,ABEV
2015-03-24,5.2364,5.2364,5.1151,5.1498,9369300,0.0,0,ABEV
2015-03-25,5.2018,5.2104,4.9937,5.011,11605700,0.0,0,ABEV
2015-03-26,5.0024,5.011,4.8897,4.9157,16587700,0.0,0,ABEV
2015-03-27,4.8983,4.9504,4.855,4.907,8252100,0.0,0,ABEV
2015-03-30,4.9243,5.0284,4.907,5.0024,9661500,0.0,0,ABEV
2015-03-31,5.011,5.0457,4.959,4.9937,11536300,0.0,0,ABEV
2015-04-01,5.1411,5.2191,5.0457,5.1324,23946500,0.0,0,ABEV
2015-04-02,5.2278,5.2885,5.1498,5.2364,22538300,0.0,0,ABEV
2015-04-06,5.3231,5.4359,5.3231,5.3665,14949500,0.0,0,ABEV
2015-04-07,5.3665,5.4532,5.3405,5.4012,14887300,0.0,0,ABEV
2015-04-08,5.5399,5.5486,5.4445,5.5139,22395600,0.0,0,ABEV
2015-04-09,5.5312,5.5919,5.4532,5.4792,16162400,0.0,0,ABEV
2015-04-10,5.4532,5.5225,5.4358,5.5052,7689800,0.0,0,ABEV
2015-04-13,5.4879,5.5225,5.4098,5.4272,7003600,0.0,0,ABEV
2015-04-14,5.4445,5.4705,5.4012,5.4185,9979200,0.0,0,ABEV
2015-04-15,5.4532,5.4705,5.3838,5.4445,19548200,0.0,0,ABEV
2015-04-16,5.4445,5.4965,5.4272,5.4792,16395200,0.0,0,ABEV
2015-04-17,5.4358,5.4532,5.3838,5.4185,10722700,0.0,0,ABEV
2015-04-20,5.4272,5.4619,5.3665,5.3752,11665900,0.0,0,ABEV
