Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Name
2015-03-10,16.35,16.35,16.35,16.35,0,0.0,0,SDICX
2015-03-11,16.36,16.36,16.36,16.36,0,0.0,0,SDICX
2015-03-12,16.36,16.36,16.36,16.36,0,0.0,0,SDICX
2015-03-13,16.35,16.35,16.35,16.35,0,0.0,0,SDICX
2015-03-16,16.35,16.35,16.35,16.35,0,0.0,0,SDICX
2015-03-17,16.36,16.36,16.36,16.36,0,0.0,0,SDICX
2015-03-18,16.41,16.41,16.41,16.41,0,0.0,0,SDICX
2015-03-19,16.42,16.42,16.42,16.42,0,0.0,0,SDICX
2015-03-20,16.43,16.43,16.43,16.43,0,0.0,0,SDICX
2015-03-23,16.44,16.44,16.44,16.44,0,0.0,0,SDICX
2015-03-24,16.45,16.45,16.45,16.45,0,0.0,0,SDICX
2015-03-25,16.45,16.45,16.45,16.45,0,0.0,0,SDICX
2015-03-26,16.42,16.42,16.42,16.42,0,0.0,0,SDICX
2015-03-27,16.45,16.45,16.45,16.45,0,0.0,0,SDICX
2015-03-30,16.45,16.45,16.45,16.45,0,0.0,0,SDICX
2015-03-31,16.48,16.48,16.48,16.48,0,0.046,0,SDICX
2015-04-01,16.52,16.52,16.52,16.52,0,0.0,0,SDICX
2015-04-02,16.5,16.5,16.5,16.5,0,0.0,0,SDICX
2015-04-06,16.51,16.51,16.51,16.51,0,0.0,0,SDICX
2015-04-07,16.53,16.53,16.53,16.53,0,0.0,0,SDICX
2015-04-08,16.53,16.53,16.53,16.53,0,0.0,0,SDICX
2015-04-09,16.51,16.51,16.51,16.51,0,0.0,0,SDICX
2015-04-10,16.51,16.51,16.51,16.51,0,0.0,0,SDICX
2015-04-13,16.51,16.51,16.51,16.51,0,0.0,0,SDICX
2015-04-14,16.53,16.53,16.53,16.53,0,0.0,0,SDICX
2015-04-15,16.53,16.53,16.53,16.53,0,0.0,0,SDICX
2015-04-16,16.53,16.53,16.53,16.53,0,0.0,0,SDICX
2015-04-17,16.54,16.54,16.54,16.54,0,0.0,0,SDICX
2015-04-20,16.52,16.52,16.52,16.52,0,0.0,0,SDICX
2015-04-21,16.52,16.52,16.52,16.52,0,0.0,0,SDICX
2015-04-22,16.48,16.48,16.48,16.48,0,0.0,0,SDICX
2015-04-23,16.49,16.49,16.49,16.49,0,0.0,0,SDICX
2015-04-24,16.52,16.52,16.52,16.52,0,0.0,0,SDICX
2015-04-27,16.51,16.51,16.51,16.51,0,0.0,0,SDICX
2015-04-28,16.47,16.47,16.47,16.47,0,0.0,0,SDICX
2015-04-29,16.45,16.45,16.45,16.45,0,0.0,0,SDICX
2015-04-30,16.48,16.48,16.48,16.48,0,0.072,0,SDICX
2015-05-01,16.46,16.46,16.46,16.46,0,0.0,0,SDICX
2015-05-04,16.45,16.45,16.45,16.45,0,0.0,0,SDICX
2015-05-05,16.43,16.43,16.43,16.43,0,0.0,0,SDICX
2015-05-06,16.4,16.4,16.4,16.4,0,0.0,0,SDICX
2015-05-07,16.43,16.43,16.43,16.43,0,0.0,0,SDICX
2015-05-08,16.45,16.45,16.45,16.45,0,0.0,0,SDICX
2015-05-11,16.4,16.4,16.4,16.4,0,0.0,0,SDICX
2015-05-12,16.39,16.39,16.39,16.39,0,0.0,0,SDICX
2015-05-13,16.39,16.39,16.39,16.39,0,0.0,0,SDICX
2015-05-14,16.39,16.39,16.39,16.39,0,0.0,0,SDICX
2015-05-15,16.44,16.44,16.44,16.44,0,0.0,0,SDICX
2015-05-18,16.4,16.4,16.4,16.4,0,0.0,0,SDICX
2015-05-19,16.4,16.4,16.4,16.4,0,0.0,0,SDICX
2015-05-20,16.4,16.4,16.4,16.4,0,0.0,0,SDICX
2015-05-21,16.41,16.41,16.41,16.41,0,0.0,0,SDICX
